tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,anio_prestamo,mes_prestamo,dia_semana_prestamo,hora_prestamo,relacion_cuota_salario,relacion_deuda_salario,saldo_pendiente_estimado,prediccion_modelo,probabilidad_incumplimiento,probabilidad_pago_atiempo,resultado_prediccion
4,2025-01-07 17:09:00,3468914.0,12.0,26.0,Empleado,1800000.0,300000.0,272984.0,95.227787,764.0,4.0,6.0,0.0,2326.0,2326.0,0.0,0.0,0.0,3.0,613255.0,Creciente,1,2025,1,1,17,0.1516577777777777,2.0938411111111117,0.0,1,0.460937688484062,0.539062311515938,Pago a tiempo
9,2025-02-01 16:42:00,2446106.0,10.0,26.0,Independiente,1800000.0,600000.0,207467.0,95.227787,776.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0,908526.0,Estable,1,2025,2,5,16,0.1152594444444444,1.6922811111111111,,0,0.6349628189024242,0.36503718109757577,Posible incumplimiento
9,2025-07-18 16:09:00,6239231.0,10.0,26.0,Independiente,5000000.0,3000000.0,532520.0,95.227787,770.0,8.0,4.0,0.0,85057.0,49829.0,0.0,4.0,0.0,3.0,,,1,2025,7,4,16,0.106504,1.8478462,35228.0,1,0.2573414479905499,0.7426585520094501,Pago a tiempo
4,2025-08-31 16:01:00,3766800.0,36.0,27.0,Empleado,2610000.0,695000.0,134318.0,95.227787,721.0,5.0,3.0,0.0,5663.0,5663.0,0.0,3.0,0.0,0.0,862101.0,Creciente,1,2025,8,6,16,0.0514628352490421,1.7095019157088125,0.0,1,0.4725096850065611,0.5274903149934389,Pago a tiempo
9,2025-04-05 10:40:00,3300210.0,11.0,26.0,Empleado,2600000.0,900000.0,257205.0,95.227787,797.0,5.0,4.0,0.0,32267.0,32267.0,0.0,4.0,0.0,1.0,1200000.0,Creciente,1,2025,4,5,10,0.098925,1.6154653846153846,0.0,1,0.42398905534441245,0.5760109446555876,Pago a tiempo
9,2025-01-08 13:55:00,7127594.0,3.0,26.0,Empleado,10000000.0,2000000.0,1890410.0,95.227787,815.0,5.0,2.0,0.0,29682.0,29682.0,0.0,5.0,0.0,0.0,1400000.0,Estable,1,2025,1,2,13,0.189041,0.9127594,0.0,0,0.5959087576158986,0.40409124238410143,Posible incumplimiento
4,2024-12-17 17:55:00,3216000.0,36.0,26.0,Independiente,2800000.0,1500000.0,104097.0,95.227787,780.0,2.0,3.0,0.0,2050.0,2050.0,0.0,0.0,2.0,0.0,980657.0,Estable,1,2024,12,1,17,0.0371775,1.6842857142857144,0.0,0,0.5732213683623699,0.42677863163763,Posible incumplimiento
4,2025-04-07 16:12:00,2323322.0,6.0,26.0,Empleado,3000000.0,1300000.0,345077.0,95.227787,726.0,7.0,14.0,0.0,128666.0,128666.0,0.0,4.0,0.0,0.0,1924928.0,Creciente,1,2025,4,0,16,0.1150256666666666,1.207774,0.0,0,0.5236894071307874,0.4763105928692126,Posible incumplimiento
4,2026-01-22 20:10:00,2412000.0,36.0,27.0,Empleado,3677000.0,2000.0,92085.0,95.227787,833.0,3.0,1.0,0.0,607.0,607.0,0.0,3.0,0.0,0.0,3274490.0,Estable,1,2026,1,3,20,0.0250435137340223,0.6565134620614631,0.0,1,0.21807012291006977,0.7819298770899302,Pago a tiempo
9,2025-06-15 12:37:00,2888496.0,9.0,25.0,Independiente,3200000.0,1500000.0,270665.0,95.227787,737.0,2.0,7.0,0.0,6147.0,6147.0,0.0,2.0,0.0,0.0,1030353.0,Creciente,1,2025,6,6,12,0.0845828125,1.371405,0.0,0,0.5795362948481747,0.4204637051518253,Posible incumplimiento
9,2025-02-19 11:23:00,2784324.0,9.0,25.0,Independiente,1000000.0,500000.0,259659.0,91.028987,766.0,4.0,8.0,0.0,11987.0,11987.0,0.0,3.0,0.0,1.0,,,1,2025,2,2,11,0.259659,3.284324,0.0,0,0.5660089091792186,0.4339910908207813,Posible incumplimiento
4,2025-05-19 10:10:00,480000.0,6.0,25.0,Independiente,2500000.0,1500000.0,71887.0,95.227787,739.0,7.0,7.0,0.0,80176.0,80176.0,0.0,4.0,0.0,1.0,1238970.0,Creciente,1,2025,5,0,10,0.0287548,0.792,0.0,1,0.4855136500552045,0.5144863499447955,Pago a tiempo
4,2025-11-16 16:13:00,3942000.0,36.0,25.0,Independiente,5760000.0,1451000.0,146432.0,95.227787,811.0,7.0,2.0,0.0,22265.0,22265.0,0.0,3.0,0.0,2.0,1000000.0,Estable,1,2025,11,6,16,0.0254222222222222,0.9362847222222224,0.0,1,0.45437051890011826,0.5456294810998817,Pago a tiempo
9,2025-07-09 16:43:00,2048177.0,9.0,25.0,Empleado,3000000.0,1000000.0,192015.0,95.227787,744.0,3.0,4.0,0.0,28294.0,28294.0,0.0,0.0,0.0,2.0,7500000.0,Creciente,1,2025,7,2,16,0.064005,1.016059,0.0,1,0.2093361534742023,0.7906638465257977,Pago a tiempo
4,2025-04-24 12:49:00,1083600.0,6.0,25.0,Independiente,1200000.0,300000.0,161753.0,95.227787,765.0,2.0,3.0,0.0,6096.0,6096.0,0.0,0.0,1.0,0.0,872184.0,Decreciente,1,2025,4,3,12,0.1347941666666666,1.153,0.0,1,0.426969243558994,0.573030756441006,Pago a tiempo
9,2025-02-23 18:47:00,2194631.0,10.0,25.0,Empleado,1610000.0,800000.0,186334.0,95.227787,827.0,3.0,4.0,0.0,16673.0,16673.0,0.0,0.0,1.0,2.0,1554441.0,Creciente,1,2025,2,6,18,0.115735403726708,1.8600192546583847,0.0,1,0.3995352207651054,0.6004647792348946,Pago a tiempo
9,2024-11-30 11:31:00,1825320.0,9.0,24.0,Independiente,2800000.0,1700000.0,169410.0,95.227787,676.0,2.0,3.0,0.0,1406.0,1406.0,0.0,2.0,0.0,0.0,1116493.0,Creciente,1,2024,11,5,11,0.0605035714285714,1.2590428571428571,0.0,0,0.6523656448457253,0.34763435515427465,Posible incumplimiento
9,2025-05-15 15:05:00,2797384.0,9.0,25.0,Independiente,3800000.0,1500000.0,261877.0,95.227787,689.0,11.0,6.0,0.0,26004.0,26004.0,0.0,5.0,0.0,3.0,1215503.0,Decreciente,1,2025,5,3,15,0.068915,1.1308905263157896,0.0,1,0.46324991330135923,0.5367500866986408,Pago a tiempo
9,2024-11-29 15:22:00,946151.0,10.0,24.0,Empleado,1300000.0,700000.0,80122.0,91.728786,714.0,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,3.0,,,1,2024,11,4,15,0.0616323076923076,1.26627,0.0,1,0.4474592890577982,0.5525407109422018,Pago a tiempo
9,2025-06-19 18:51:00,3375534.0,9.0,25.0,Empleado,3000000.0,800000.0,316303.0,95.227787,706.0,3.0,3.0,0.0,11115.0,11115.0,0.0,2.0,0.0,0.0,33334.0,Estable,1,2025,6,3,18,0.1054343333333333,1.3918446666666666,0.0,1,0.24228134561423553,0.7577186543857645,Pago a tiempo
4,2025-09-21 09:28:00,1683000.0,10.0,25.0,Empleado,3540000.0,1285000.0,161092.0,95.227787,777.0,5.0,5.0,0.0,54831.0,54831.0,0.0,2.0,0.0,2.0,3656758.0,Creciente,1,2025,9,6,9,0.0455062146892655,0.8384180790960452,0.0,1,0.3750004415797621,0.6249995584202379,Pago a tiempo
9,2025-04-02 18:30:00,3388416.0,10.0,24.0,Independiente,3500000.0,1500000.0,287842.0,91.99794,733.0,4.0,6.0,0.0,46861.0,46861.0,0.0,3.0,0.0,1.0,654378.0,Decreciente,1,2025,4,2,18,0.0822405714285714,1.3966902857142858,0.0,1,0.4710162104935416,0.5289837895064584,Pago a tiempo
9,2025-07-05 11:15:00,1449985.0,9.0,24.0,Empleado,2000000.0,500000.0,135675.0,88.229786,695.0,2.0,2.0,0.0,3321.0,3321.0,0.0,1.0,0.0,0.0,,,1,2025,7,5,11,0.0678375,0.9749925,0.0,1,0.4005394726512953,0.5994605273487047,Pago a tiempo
4,2025-12-10 18:06:00,3600000.0,36.0,25.0,Independiente,1670000.0,89000.0,136947.0,95.227787,749.0,2.0,1.0,0.0,3972.0,3972.0,0.0,2.0,0.0,0.0,821212.0,Creciente,1,2025,12,2,18,0.0820041916167664,2.208982035928144,0.0,1,0.3434117456285142,0.6565882543714858,Pago a tiempo
4,2025-08-08 12:50:00,2662800.0,6.0,24.0,Empleado,4300000.0,1000000.0,394813.0,95.227787,728.0,5.0,3.0,0.0,28423.0,28423.0,0.0,2.0,1.0,2.0,1423272.0,Creciente,1,2025,8,4,12,0.091816976744186,0.8518139534883721,0.0,1,0.2873094620447111,0.7126905379552889,Pago a tiempo
4,2025-01-29 16:36:00,2540640.0,12.0,24.0,Independiente,10000000.0,3000000.0,199355.0,95.227787,777.0,11.0,8.0,0.0,4337887.0,156693.0,0.0,10.0,0.0,1.0,1755606.0,Estable,1,2025,1,2,16,0.0199355,0.554064,4181194.0,1,0.001167526492193982,0.998832473507806,Pago a tiempo
4,2025-03-11 17:49:00,3231420.0,12.0,24.0,Independiente,2500000.0,0.0,253854.0,95.227787,824.0,5.0,4.0,0.0,1638.0,1638.0,0.0,2.0,0.0,2.0,,,1,2025,3,1,17,0.1015416,1.292568,0.0,1,0.38152013863160805,0.618479861368392,Pago a tiempo
9,2025-10-04 10:49:00,4263671.0,10.0,24.0,Independiente,2000000.0,1113000.0,369641.0,95.227787,685.0,15.0,21.0,0.0,96900.0,96900.0,0.0,8.0,0.0,4.0,981705.0,Creciente,1,2025,10,5,10,0.1848205,2.6883355,0.0,0,0.7857075552897425,0.21429244471025757,Posible incumplimiento
9,2025-05-16 16:20:00,670760.0,10.0,24.0,Independiente,2000000.0,500000.0,57100.0,95.227787,768.0,5.0,6.0,0.0,19848.0,19848.0,0.0,4.0,0.0,1.0,,,1,2025,5,4,16,0.02855,0.58538,0.0,1,0.4911343798901213,0.5088656201098787,Pago a tiempo
4,2025-09-20 13:27:00,3600000.0,36.0,24.0,Empleado,2230000.0,493000.0,129370.0,95.227787,736.0,3.0,4.0,0.0,10759.0,10759.0,0.0,1.0,0.0,2.0,975052.0,Creciente,1,2025,9,5,13,0.0580134529147982,1.8354260089686096,0.0,0,0.5772002011637549,0.4227997988362451,Posible incumplimiento
4,2025-01-11 19:07:00,1544281.0,12.0,24.0,Empleado,2400000.0,800000.0,107242.0,92.228643,733.0,3.0,6.0,0.0,17170.0,17170.0,0.0,0.0,2.0,0.0,2332412.0,Decreciente,1,2025,1,5,19,0.0446841666666666,0.97678375,0.0,1,0.4992624231975985,0.5007375768024015,Pago a tiempo
4,2025-06-09 17:54:00,4454400.0,36.0,30.0,Empleado,2000000.0,1000000.0,147943.0,95.227787,743.0,7.0,4.0,0.0,3200.0,3200.0,0.0,1.0,0.0,6.0,950105.0,Creciente,1,2025,6,0,17,0.0739715,2.7272,0.0,1,0.4716520223111237,0.5283479776888763,Pago a tiempo
9,2024-12-26 18:42:00,1999678.0,9.0,23.0,Independiente,2000000.0,1000000.0,186753.0,49.53267,664.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0,2024,12,3,18,0.0933765,1.499839,0.0,1,0.42567042969221514,0.5743295703077849,Pago a tiempo
9,2025-03-09 11:17:00,2292398.0,9.0,24.0,Independiente,2500000.0,1000000.0,216624.0,95.227787,776.0,6.0,2.0,0.0,55706.0,55706.0,0.0,3.0,0.0,2.0,917673.0,Creciente,1,2025,3,6,11,0.0866496,1.3169592,0.0,0,0.5229713604973485,0.47702863950265156,Posible incumplimiento
4,2025-07-14 13:49:00,1200000.0,12.0,23.0,Empleado,3000000.0,500000.0,95709.0,90.562453,746.0,9.0,6.0,0.0,51566.0,51566.0,0.0,5.0,0.0,2.0,908526.0,Creciente,1,2025,7,0,13,0.031903,0.5666666666666667,0.0,1,0.35264559736622714,0.6473544026337729,Pago a tiempo
4,2025-12-23 18:42:00,1650600.0,6.0,24.0,Empleado,2575000.0,37000.0,251825.0,95.227787,776.0,6.0,8.0,0.0,8041.0,8041.0,0.0,3.0,0.0,0.0,2286903.0,Creciente,1,2025,12,1,18,0.0977961165048543,0.655378640776699,0.0,1,0.19135654787945788,0.8086434521205421,Pago a tiempo
4,2025-06-05 13:28:00,1445880.0,12.0,23.0,Empleado,1900000.0,420000.0,114624.0,95.227787,752.0,3.0,4.0,0.0,67.0,67.0,0.0,0.0,0.0,2.0,906667.0,Creciente,1,2025,6,3,13,0.0603284210526315,0.982042105263158,0.0,1,0.40664862029154425,0.5933513797084558,Pago a tiempo
4,2024-12-25 11:18:00,3111600.0,24.0,33.0,Independiente,3800000.0,1700000.0,136165.0,42.871538,720.0,7.0,4.0,0.0,22230.0,22230.0,0.0,1.0,1.0,2.0,908526.0,Estable,0,2024,12,2,11,0.0358328947368421,1.2662105263157897,0.0,0,0.5699138324673013,0.4300861675326987,Posible incumplimiento
4,2025-06-19 10:53:00,1344000.0,12.0,23.0,Empleado,4000000.0,1000000.0,107922.0,95.227787,731.0,6.0,4.0,0.0,33803.0,28850.0,0.0,2.0,0.0,2.0,839405.0,Creciente,1,2025,6,3,10,0.0269805,0.586,4953.0,1,0.4012219710283502,0.5987780289716498,Pago a tiempo
4,2025-12-29 12:54:00,4170433.0,12.0,24.0,Empleado,2876000.0,0.0,346231.0,95.227787,736.0,2.0,2.0,0.0,2665.0,2665.0,0.0,2.0,0.0,0.0,4721790.0,Creciente,1,2025,12,0,12,0.1203863004172461,1.4500810152990264,0.0,1,0.14699437249316005,0.85300562750684,Pago a tiempo
9,2025-03-08 10:29:00,2223370.0,10.0,30.0,Independiente,3000000.0,2800000.0,188774.0,95.227787,746.0,4.0,2.0,0.0,66956.0,62706.0,0.0,1.0,0.0,1.0,,,1,2025,3,5,10,0.0629246666666666,1.6744566666666667,4250.0,0,0.5091167308484426,0.49088326915155744,Posible incumplimiento
4,2025-08-05 13:07:00,668400.0,8.0,28.0,Empleado,2000000.0,100000.0,77286.0,95.227787,724.0,8.0,8.0,0.0,15335.0,15335.0,0.0,1.0,0.0,7.0,1451277.0,Creciente,1,2025,8,1,13,0.038643,0.3842,0.0,0,0.5016714752868947,0.49832852471310524,Posible incumplimiento
4,2024-11-28 10:24:00,1272365.0,8.0,29.0,Empleado,2500000.0,400000.0,144186.0,95.227787,751.0,2.0,4.0,0.0,143.0,143.0,0.0,1.0,0.0,1.0,1849968.0,Creciente,1,2024,11,3,10,0.0576744,0.668946,0.0,1,0.4990970417348075,0.5009029582651925,Pago a tiempo
4,2025-02-12 13:06:00,5107380.0,24.0,25.0,Empleado,1600000.0,300000.0,223275.0,95.227787,738.0,1.0,2.0,0.0,7799.0,7799.0,0.0,0.0,1.0,0.0,1728692.0,Decreciente,1,2025,2,2,13,0.139546875,3.3796125,0.0,1,0.34345467383427386,0.6565453261657261,Pago a tiempo
9,2025-05-02 18:23:00,880034.0,10.0,36.0,Empleado,1500000.0,800000.0,74836.0,95.227787,734.0,9.0,4.0,0.0,7135.0,7135.0,0.0,1.0,0.0,8.0,,,1,2025,5,4,18,0.0498906666666666,1.1200226666666666,0.0,1,0.4287588565961288,0.5712411434038712,Pago a tiempo
4,2025-01-16 14:02:00,1044000.0,18.0,31.0,Empleado,1300000.0,100000.0,57929.0,95.227787,824.0,5.0,7.0,0.0,815.0,815.0,0.0,2.0,0.0,2.0,1533039.0,Creciente,1,2025,1,3,14,0.0445607692307692,0.88,0.0,0,0.5787454740307012,0.42125452596929874,Posible incumplimiento
4,2025-08-01 14:04:00,1668000.0,6.0,36.0,Independiente,1000000.0,0.0,251931.0,95.227787,796.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988889.0,Creciente,1,2025,8,4,14,0.251931,1.668,0.0,1,0.3469688638771593,0.6530311361228407,Pago a tiempo
4,2025-03-18 17:39:00,5601960.0,24.0,37.0,Empleado,5000000.0,1100000.0,245460.0,95.227787,773.0,7.0,7.0,0.0,15952.0,15952.0,0.0,4.0,0.0,2.0,5852875.0,Decreciente,1,2025,3,1,17,0.049092,1.340392,0.0,1,0.2842310216037198,0.7157689783962802,Pago a tiempo
4,2024-12-04 15:35:00,539880.0,12.0,35.0,Empleado,1200000.0,400000.0,42363.0,95.227787,772.0,3.0,3.0,0.0,11933.0,11933.0,0.0,1.0,0.0,2.0,,,1,2024,12,2,15,0.0353025,0.7832333333333333,0.0,1,0.44894980197648615,0.5510501980235138,Pago a tiempo
4,2024-12-31 16:52:00,1564680.0,12.0,37.0,Empleado,1500000.0,350000.0,108658.0,95.227787,801.0,12.0,0.0,0.0,62403.0,62403.0,,2.0,0.0,8.0,,,1,2024,12,1,16,0.0724386666666666,1.2764533333333334,0.0,1,0.36028905739606343,0.6397109426039366,Pago a tiempo
4,2025-01-14 18:08:00,2183640.0,12.0,35.0,Empleado,3500000.0,1500000.0,151642.0,95.227787,767.0,5.0,3.0,0.0,235836.0,0.0,0.0,1.0,0.0,0.0,3286125.0,Creciente,1,2025,1,1,18,0.0433262857142857,1.0524685714285715,235836.0,1,0.1904917190682317,0.8095082809317683,Pago a tiempo
4,2025-02-22 16:45:00,5166000.0,36.0,34.0,Empleado,1710000.0,500000.0,168897.0,95.227787,889.0,6.0,4.0,0.0,22033.0,22033.0,0.0,2.0,0.0,2.0,1775670.0,Creciente,1,2025,2,5,16,0.0987701754385965,3.3134502923976608,0.0,1,0.45567599671658554,0.5443240032834145,Pago a tiempo
9,2024-12-18 12:21:00,2053628.0,10.0,32.0,Empleado,3000000.0,2000000.0,173905.0,42.888527,707.0,3.0,3.0,0.0,1288.0,1288.0,,0.0,0.0,3.0,,,0,2024,12,2,12,0.0579683333333333,1.3512093333333333,0.0,1,0.4669701705380709,0.5330298294619291,Pago a tiempo
4,2025-03-27 16:21:00,1033200.0,6.0,32.0,Empleado,1400000.0,300000.0,153970.0,95.227787,763.0,17.0,7.0,0.0,26398.0,6245.0,0.0,2.0,1.0,11.0,1115112.0,Creciente,1,2025,3,3,16,0.1099785714285714,0.9522857142857144,20153.0,1,0.4603768400976149,0.5396231599023851,Pago a tiempo
9,2025-06-12 10:33:00,1540812.0,10.0,31.0,Empleado,2500000.0,1000000.0,131165.0,95.227787,747.0,3.0,5.0,0.0,1088.0,1088.0,0.0,1.0,0.0,0.0,1126708.0,Decreciente,1,2025,6,3,10,0.052466,1.0163248,0.0,1,0.38461759763147163,0.6153824023685284,Pago a tiempo
9,2025-03-22 08:47:00,3196298.0,10.0,31.0,Empleado,2819000.0,1400000.0,271522.0,95.227787,753.0,5.0,6.0,0.0,27803.0,27803.0,0.0,3.0,1.0,0.0,2623113.0,Estable,1,2025,3,5,8,0.0963185526782547,1.6304710890386662,0.0,1,0.4187795605796716,0.5812204394203284,Pago a tiempo
4,2025-03-25 18:07:00,1215066.0,6.0,31.0,Empleado,2000000.0,400000.0,181072.0,95.227787,739.0,2.0,3.0,0.0,438.0,438.0,0.0,0.0,0.0,1.0,,,1,2025,3,1,18,0.090536,0.807533,0.0,1,0.3091308269220684,0.6908691730779316,Pago a tiempo
4,2025-07-25 14:51:00,822826.0,6.0,31.0,Independiente,1900000.0,300000.0,123987.0,95.227787,703.0,11.0,5.0,0.0,9864.0,9864.0,0.0,3.0,0.0,2.0,,,1,2025,7,4,14,0.0652563157894736,0.5909610526315789,0.0,1,0.35772543280817337,0.6422745671918266,Pago a tiempo
4,2025-02-10 18:33:00,3697260.0,12.0,30.0,Independiente,12000000.0,9000000.0,290111.0,84.730786,761.0,13.0,16.0,0.0,37271.0,37057.0,0.0,6.0,0.0,7.0,923771.0,Creciente,1,2025,2,0,18,0.0241759166666666,1.058105,214.0,0,0.7399526214167722,0.26004737858322785,Posible incumplimiento
4,2025-08-30 16:32:00,1636706.0,6.0,29.0,Independiente,908526.0,1327000.0,247206.0,95.227787,722.0,9.0,9.0,0.0,27211.0,13704.0,0.0,1.0,0.0,5.0,908526.0,Estable,1,2025,8,5,16,0.2720956802557109,3.262103671221297,13507.0,0,0.5463123161180024,0.4536876838819976,Posible incumplimiento
4,2024-12-10 18:08:00,3711600.0,6.0,28.0,Empleado,6200000.0,900000.0,550504.0,95.227787,759.0,4.0,5.0,0.0,74442.0,74442.0,0.0,3.0,0.0,1.0,5692048.0,Decreciente,1,2024,12,1,18,0.0887909677419354,0.7438064516129033,0.0,1,0.33460327911820265,0.6653967208817974,Pago a tiempo
4,2025-03-25 14:33:00,1132717.0,8.0,26.0,Empleado,1300000.0,350000.0,129134.0,95.227787,806.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,934661.0,Creciente,1,2025,3,1,14,0.0993338461538461,1.1405515384615386,0.0,1,0.2905239483013228,0.7094760516986772,Pago a tiempo
4,2025-03-11 16:54:00,4629300.0,18.0,25.0,Independiente,5000000.0,1800000.0,256220.0,95.227787,820.0,6.0,2.0,0.0,7007.0,7007.0,0.0,3.0,0.0,1.0,1161521.0,Creciente,1,2025,3,1,16,0.051244,1.28586,0.0,1,0.30034992455015586,0.6996500754498441,Pago a tiempo
4,2025-01-14 18:36:00,2177880.0,12.0,35.0,Empleado,1900000.0,500000.0,171387.0,95.227787,796.0,5.0,3.0,0.0,13146.0,13146.0,0.0,1.0,2.0,2.0,1176479.0,Creciente,1,2025,1,1,18,0.0902036842105263,1.4094105263157894,0.0,1,0.2826266653582179,0.7173733346417821,Pago a tiempo
4,2025-01-14 11:57:00,2107080.0,12.0,25.0,Empleado,2000000.0,700000.0,146325.0,95.227787,793.0,5.0,2.0,0.0,14422.0,14422.0,0.0,3.0,0.0,0.0,166667.0,Creciente,1,2025,1,1,11,0.0731625,1.40354,0.0,1,0.3506180690217614,0.6493819309782386,Pago a tiempo
4,2025-05-17 17:05:00,1679640.0,6.0,35.0,Independiente,2700000.0,1500000.0,249699.0,83.231214,741.0,4.0,3.0,0.0,38899.0,38899.0,0.0,3.0,0.0,0.0,1000000.0,Estable,1,2025,5,5,17,0.0924811111111111,1.1776444444444445,0.0,1,0.4010553226926118,0.5989446773073882,Pago a tiempo
4,2024-11-30 14:40:00,3432000.0,6.0,32.0,Independiente,5000000.0,1000000.0,508002.0,95.227787,721.0,7.0,9.0,0.0,41516.0,8187.0,0.0,3.0,0.0,3.0,641419.0,Creciente,1,2024,11,5,14,0.1016004,0.8864,33329.0,0,0.7460418657715722,0.25395813422842783,Posible incumplimiento
9,2025-02-06 16:30:00,6705002.0,10.0,33.0,Independiente,8000000.0,4000000.0,568687.0,95.227787,682.0,5.0,6.0,0.0,127659.0,127659.0,0.0,3.0,0.0,1.0,,,1,2025,2,3,16,0.071085875,1.33812525,0.0,1,0.4123432642300777,0.5876567357699223,Pago a tiempo
9,2025-11-14 15:18:00,929056.0,9.0,29.0,Empleado,3330000.0,2007000.0,89486.0,95.227787,730.0,7.0,5.0,0.0,9866.0,9866.0,0.0,3.0,0.0,2.0,2434858.0,Decreciente,1,2025,11,4,15,0.0268726726726726,0.8816984984984985,0.0,1,0.2517097075187221,0.7482902924812779,Pago a tiempo
4,2026-02-13 18:17:00,2400000.0,12.0,28.0,Empleado,1763000.0,0.0,200924.0,95.227787,808.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2225507.0,Decreciente,1,2026,2,4,18,0.1139671015314804,1.3613159387407827,0.0,1,0.13820451089689778,0.8617954891031022,Pago a tiempo
4,2025-11-14 11:19:00,3126564.0,6.0,26.0,Empleado,2170000.0,349000.0,472865.0,95.227787,773.0,3.0,3.0,0.0,11935.0,11935.0,0.0,1.0,1.0,0.0,2982322.0,Decreciente,1,2025,11,4,11,0.2179101382488479,1.601642396313364,0.0,1,0.19600075256017502,0.803999247439825,Pago a tiempo
4,2025-03-20 14:31:00,1808743.0,12.0,34.0,Empleado,1800000.0,500000.0,142983.0,95.227787,819.0,5.0,4.0,0.0,10545.0,10545.0,0.0,2.0,1.0,1.0,666591.0,Decreciente,1,2025,3,3,14,0.079435,1.282635,0.0,1,0.3370044924558636,0.6629955075441364,Pago a tiempo
9,2025-09-04 08:40:00,950183.0,11.0,25.0,Empleado,2652000.0,1303000.0,81598.0,95.227787,632.0,8.0,4.0,0.0,19623.0,19623.0,0.0,2.0,1.0,4.0,880000.0,Creciente,1,2025,9,3,8,0.0307684766214178,0.8496165158371041,0.0,1,0.41161299341311786,0.5883870065868821,Pago a tiempo
4,2025-03-30 13:51:00,672000.0,6.0,31.0,Independiente,3000000.0,1200000.0,99901.0,95.227787,800.0,1.0,3.0,0.0,183.0,183.0,0.0,0.0,0.0,1.0,,,1,2025,3,6,13,0.0333003333333333,0.624,0.0,0,0.5291239024566745,0.47087609754332554,Posible incumplimiento
4,2025-01-16 10:27:00,3716820.0,12.0,30.0,Independiente,5000000.0,2000000.0,291282.0,95.227787,766.0,8.0,3.0,0.0,897.0,897.0,0.0,6.0,0.0,0.0,,,1,2025,1,3,10,0.0582564,1.143364,0.0,1,0.41425808623304994,0.5857419137669501,Pago a tiempo
4,2024-12-30 17:50:00,2412000.0,12.0,36.0,Empleado,2200000.0,800000.0,189811.0,84.730786,771.0,7.0,3.0,0.0,20385.0,20385.0,0.0,1.0,1.0,1.0,3123631.0,Creciente,1,2024,12,0,17,0.0862777272727272,1.46,0.0,1,0.26702037633533016,0.7329796236646698,Pago a tiempo
4,2024-12-03 17:05:00,3600000.0,36.0,36.0,Empleado,5000000.0,1200000.0,116527.0,95.227787,752.0,6.0,6.0,0.0,17548.0,17548.0,0.0,2.0,1.0,1.0,1717608.0,Creciente,1,2024,12,1,17,0.0233054,0.96,0.0,0,0.5609714402504575,0.4390285597495424,Posible incumplimiento
4,2025-11-06 15:43:00,2130000.0,12.0,35.0,Empleado,1698000.0,1006000.0,177242.0,95.227787,739.0,7.0,3.0,0.0,13995.0,13995.0,0.0,3.0,0.0,3.0,991684.0,Creciente,1,2025,11,3,15,0.1043828032979976,1.8468786808009423,0.0,1,0.20990471544321043,0.7900952845567896,Pago a tiempo
9,2025-01-30 09:15:00,3883632.0,11.0,35.0,Empleado,3100000.0,1500000.0,302157.0,95.227787,800.0,2.0,5.0,0.0,16095.0,16095.0,0.0,0.0,2.0,0.0,1777393.0,Creciente,1,2025,1,3,9,0.09747,1.7366554838709678,0.0,1,0.3408032666987987,0.6591967333012013,Pago a tiempo
4,2025-08-22 12:29:00,2255220.0,6.0,34.0,Empleado,3580000.0,2132000.0,337750.0,95.227787,787.0,3.0,8.0,0.0,877.0,877.0,0.0,2.0,0.0,1.0,981705.0,Creciente,1,2025,8,4,12,0.0943435754189944,1.2254804469273743,0.0,1,0.38148856659204233,0.6185114334079577,Pago a tiempo
4,2024-11-30 17:21:00,4132679.0,12.0,33.0,Empleado,2000000.0,200000.0,323856.0,95.227787,828.0,4.0,3.0,0.0,5415.0,1152.0,0.0,2.0,1.0,0.0,1694128.0,Creciente,1,2024,11,5,17,0.161928,2.1663395,4263.0,1,0.3118317399060664,0.6881682600939336,Pago a tiempo
9,2025-05-17 15:23:00,1604400.0,3.0,32.0,Independiente,5000000.0,2000000.0,426107.0,95.227787,747.0,13.0,5.0,0.0,171106.0,171106.0,0.0,3.0,0.0,9.0,1817052.0,Estable,1,2025,5,5,15,0.0852214,0.72088,0.0,0,0.6036214007841467,0.3963785992158533,Posible incumplimiento
4,2025-03-25 16:22:00,5015280.0,36.0,32.0,Empleado,3000000.0,0.0,165289.0,95.227787,821.0,8.0,4.0,0.0,57838.0,21608.0,0.0,4.0,2.0,0.0,2890000.0,Creciente,1,2025,3,1,16,0.0550963333333333,1.67176,36230.0,1,0.2607057529608472,0.7392942470391528,Pago a tiempo
